"player","team","yr","trank_ppg","mins_pct","year"
"Jordan Roberts","Long Beach St.","Fr",0.218184,38.4,2018
"Troymain Crosby","Alcorn St.","Fr",0.21441,49.2,2018
"Julian Powell","Saint Peter's","Jr",-0.00268739,18.8,2018
"Miks Antoms","Maine","Fr",-0.521075,17.6,2018
"Jarkel Joiner","Cal St. Bakersfield","Fr",0.975894,70.7,2018
"Vladimir Pinchuk","New Mexico","Fr",0.350386,31.5,2018
"Kareem Wright","Grambling St.","So",-0.992473,11.3,2018
"Axel Mpoyo","Grambling St.","Jr",-0.830326,63,2018
"Alex Taylor","South Carolina St.","So",-0.064472,14.9,2018
"Tariq Clement","South Carolina St.","Sr",0.183387,3.9,2018
"Dwayne Banks","South Carolina St.","So",-0.458256,9.7,2018
"Bobby Jackson","Grambling St.","Jr",-0.0658284,22.9,2018
"Makuach Maluach","New Mexico","Fr",2.21245,49,2018
"Alex Peacock","Texas St.","Jr",1.53141,63.8,2018
"Josh Hopkins","New Hampshire","Fr",0.227067,58.4,2018
"Nathan Priddy","Elon","Fr",0.0506748,2.7,2018
"Zach Gunn","Ball St.","Fr",0.304764,27.2,2018
"Czar Perry","Northwestern St.","Fr",-0.153292,28.1,2018
"Dajour Joseph","La Salle","Fr",0.157926,1.7,2018
"Corry Long","Stony Brook","Fr",1.61684,1,2018
"Dimitrije Spasojevic","East Carolina","Fr",-0.0494548,59,2018
"Trejon Jacob","FIU","So",1.92416,79.9,2018
"Darian Dixon","Northwestern St.","Fr",0.162584,39.9,2018
"Josh Linder","Georgia St.","Fr",-0.12216,5.9,2018
"Miles Wentzien","Northern Iowa","Jr",-0.0777069,2.7,2018
"Austin Phyfe","Northern Iowa","Fr",1.11151,21.4,2018
"Adarius Avery","Loyola Chicago","Jr",0.560606,6.4,2018
"Cameron Krutwig","Loyola Chicago","Fr",3.16339,59.6,2018
"Abdul-Hakim Fofana","Missouri St.","So",-0.531187,4.3,2018
"Mustafa Lawrence","Missouri St.","Fr",1.07314,19.6,2018
"Tobi Ewuosho","Alabama St.","So",-0.191472,53,2018
"Tywhon Pickford","Northern Iowa","Fr",1.6173,75.4,2018
"Moses Wright","Georgia Tech","Fr",-0.745372,32.2,2018
"Andre Edwards","East Tennessee St.","Jr",1.93985,3.2,2018
"Kobe Webster","Western Illinois","Fr",2.13957,86.3,2018
"Hamidou Diallo","Kentucky","Fr",1.87696,61.8,2018
"Jayvon Brown","UC Riverside","Jr",-0.0226844,6.9,2018
"Carl Brown","Cal St. Northridge","Jr",0.404169,13.6,2018
"Alec Hickman","UC Riverside","Fr",-0.0597922,16.4,2018
"Alex Sokol","Cal St. Northridge","Fr",-0.510934,0.7,2018
"Dylan Hastings","Lafayette","Fr",-0.315357,13.9,2018
"Jalon Pipkins","Cal St. Northridge","Fr",-0.0300251,22.9,2018
"Terrell Gomez","Cal St. Northridge","Fr",1.65734,84.9,2018
"Brady Manek","Oklahoma","Fr",2.63437,58.6,2018
"Hannes Polla","Oklahoma","Fr",0.139095,3.8,2018
"Chris Giles","Oklahoma","Fr",-0.0390901,1.2,2018
"Ty Lazenby","Oklahoma","Jr",-0.497003,10.1,2018
"Zack Dawson","Oklahoma St.","Fr",0.181399,3.4,2018
"Trae Young","Oklahoma","Fr",6.67922,87.5,2018
"Jacob Brown","Youngstown St.","Fr",-0.479721,3.7,2018
"Noe Anabir","Youngstown St.","Jr",0.30331,18.3,2018
"Tyree Robinson","Youngstown St.","Jr",1.08764,30.1,2018
"Naz Bohannon","Youngstown St.","Fr",0.296653,73.7,2018
"Michael Akuchie","Youngstown St.","Fr",-0.12044,18.5,2018
"Joe Thompson","South Alabama","Fr",-0.292458,22.3,2018
"Jake Shaper","Brown","Fr",-0.620444,0.2,2018
"Zach Hunsaker","Brown","So",0.109416,76.2,2018
"Christian Negron","Loyola Chicago","Fr",-0.160543,4.8,2018
"Chris Lykes","Miami FL","Fr",1.8186,53.5,2018
"Lemmie Howard","Jackson St.","Fr",0.166558,29.5,2018
"Reggie Scurry","Missouri St.","Jr",1.6775,26.8,2018
"RJ Cole","Howard","Fr",3.89239,92.1,2018
"Greg Bowie","UT Rio Grande Valley","Fr",0.0668796,47.8,2018
"Aaron Nettles","Seattle","Fr",0.100852,15.1,2018
"Ben Nakwaasah","Utah Valley","Jr",0.665667,43.1,2018
"Freddy Bitondo","Sam Houston St.","Jr",-0.103542,15.4,2018
"Chidozie Ndu","Sam Houston St.","Fr",-0.0114474,5,2018
"Bubba Furlong","Sam Houston St.","Fr",-0.190069,9.2,2018
"Josh Boutte","Sam Houston St.","Jr",1.05421,24.6,2018
"Jordan Usher","USC","Fr",1.17543,34.9,2018
"Charles O'Bannon Jr.","USC","Fr",-0.198279,4.9,2018
"Christian Popoola","Utah","Fr",-0.83681,7,2018
"Kenny Aninye","Stetson","Fr",-0.400313,26.6,2018
"Kwinton Hinson","Washington St.","Jr",-0.0421732,29.5,2018
"Trip Day","North Florida","Fr",2.46776,49.5,2018
"Christiaan Jones","Stetson","Fr",0.120176,32.3,2018
"Brian Coffey II","North Florida","Fr",-0.941321,11.4,2018
"Ivan Gandia-Rosa","North Florida","So",2.72952,82.9,2018
"Ryan Burkhardt","North Florida","Fr",0.807276,31.5,2018
"Fausto Pichardo","Alabama St.","Jr",-0.193713,34,2018
"Julius Palmer","Oakland","Jr",-0.0868971,13.8,2018
"Stefon Fisher","Stephen F. Austin","Fr",-0.0196935,2.9,2018
"Stefan Lakic","Samford","Jr",0.171716,30.4,2018
"John Comeaux","Stephen F. Austin","So",0.0787574,34.9,2018
"Ajani Kennedy","UC Riverside","Fr",0.226415,15.7,2018
"Chris Dubose","Savannah St.","Fr",-0.019932,4.4,2018
"Tervell Beck","UNLV","Fr",1.50052,39.6,2018
"Zeno Lake","Cal St. Northridge","Jr",0.339048,24.7,2018
"John Grant Jr.","Savannah St.","Sr",0.0932523,13.9,2018
"Derrik Jamerson Jr.","Norfolk St.","Jr",0.988429,63.8,2018
"Vernon Lowndes Jr.","Maine","Jr",0.107751,35.2,2018
"Chyree Walker","Delaware","Fr",-0.437673,36.1,2018
"Deyshawn Martin","Austin Peay","Jr",-1.08832,3.7,2018
"Acoydan McCarthy","Austin Peay","Fr",-0.629351,7,2018
"Terry Taylor","Austin Peay","Fr",3.89849,78.9,2018
"Myles Smith","Texas A&M Corpus Chris","Fr",0.439143,57,2018
"Sean Rhea","Texas A&M Corpus Chris","Fr",0.173383,62.5,2018
"Joe Hugley","Central Connecticut","So",1.2599,43.7,2018
"Isaiah Martin","Florida A&M","Jr",1.70115,33.2,2018
"Justin Jones","South Carolina St.","So",-0.136308,36.6,2018
"Kamron Reaves","Florida A&M","Fr",-1.63749,16.2,2018
"Alex Wilbourn","Youngstown St.","Jr",-1.07018,0.8,2018
"Moustapha Diagne","Western Kentucky","So",-0.969564,8,2018
"Garrett Covington","Youngstown St.","Fr",0.5619,61.1,2018
"Cristian Perez","Sacramento St.","Jr",-0.302846,0.7,2018
"Jarvis Doles","Drexel","Fr",0.641263,21.5,2018
"Damari Milstead","Grand Canyon","Fr",0.624776,17.6,2018
"Brandon Leftwich","Mount St. Mary's","Fr",0.0224802,0.7,2018
"Kane Williams","Georgia St.","Fr",0.56813,25,2018
"Antonio Pilipovic","Drake","Fr",-0.349813,0.4,2018
"Zach Hopewell","Murray St.","Fr",0.0971528,1.3,2018
"Adam Traore","Coppin St.","Jr",-0.192298,42.1,2018
"William Tinsley","Illinois St.","Jr",0.307612,64.3,2018
"Breaon Brady","Houston","Jr",0.452175,29.5,2018
"Evan Kuhlman","Evansville","Fr",0.340058,19.8,2018
"Bud Jones","Eastern Michigan","Fr",0.0232151,6.1,2018
"Takal Molson","Canisius","Fr",2.18459,72.9,2018
"Elijah Mayes","Florida A&M","Sr",1.41954,64.4,2018
"Desmond Johnson","Western Carolina","Fr",-0.701087,37.8,2018
"Brody Hicks","Liberty","Fr",-0.182054,0.6,2018
"Da'Monte Williams","Illinois","Fr",0.198234,40.3,2018
"Mark Smith","Illinois","Fr",0.364596,45.3,2018
"Jack Nunge","Iowa","Fr",1.30057,38.9,2018
"Hunt Conroy","Minnesota","Fr",0.0752443,0.2,2018
"Luka Garza","Iowa","Fr",3.38558,53.8,2018
"Naji Ozeir","Michigan","Fr",-0.000145335,0.4,2018
"Troy Brown","Oregon","Fr",2.10865,72.7,2018
"Denis Alibegovic","Georgia St.","Fr",-0.0564073,1.2,2018
"Chuma Okeke","Auburn","Fr",2.44057,54,2018
"Brandon Hutton","Northwestern St.","Jr",-1.14154,42.7,2018
"Miryne Thomas","Maryland Eastern Shore","Fr",0.649106,62.3,2018
"Kyson Rawls","Morgan St.","Fr",0.481266,19.1,2018
"Lapri McCray-Pace","Morgan St.","Fr",0.063281,34.3,2018
"Abrian Edwards","Sam Houston St.","Jr",1.08003,47.6,2018
"Rafe Blades","Nicholls St.","Fr",-0.198776,0.9,2018
"Daniel Regis","Nicholls St.","Jr",-0.234742,17.3,2018
"Kevin Johnson","Nicholls St.","Fr",0.171125,77.2,2018
"Ryghe Lyons","Nicholls St.","Fr",-0.159791,39.6,2018
"Oliver Lynch-Daniels","Houston Baptist","Fr",0.271814,38.8,2018
"Edward Hardt","Houston Baptist","Jr",-0.163573,38.8,2018
"Demarco Owens","McNeese St.","Jr",-0.0758224,8.6,2018
"Quatarrius Wilson","McNeese St.","Jr",1.30231,76.4,2018
"Kris Wilkes","UCLA","Fr",3.00757,72.8,2018
"Chris Smith","UCLA","Fr",0.0376109,31.9,2018
"Adam Webb","Stetson","Fr",-0.594405,5.2,2018
"Daejon Davis","Stanford","Fr",1.58465,71.8,2018
"Daniel Nyman","Utah Valley","So",-0.058598,2,2018
"Richard Harward","Utah Valley","Fr",0.23506,2.1,2018
"Zaquavian Smith","Nicholls St.","Jr",1.24631,10.4,2018
"Diontae Champion","New Orleans","Jr",0.391683,38.9,2018
"Jay Green","UNLV","Fr",-0.251138,4.6,2018
"Cheikh Mbacke Diong","UNLV","Fr",-0.0285756,20.5,2018
"Shakur Juiston","UNLV","Jr",2.89684,74.5,2018
"Amauri Hardy","UNLV","Fr",0.701947,46.5,2018
"Anthony Smith","UNLV","Jr",0.62835,10.7,2018
"Brandon McCoy","UNLV","Fr",3.02582,70.6,2018
"Nick DesMarais","Chattanooga","Fr",-0.599618,0.2,2018
"Dajuan Jones","Sam Houston St.","Fr",-0.0773311,4.7,2018
"Gabe Hadley","New Mexico St.","Fr",0.601967,7.3,2018
"Collin Huun","Seattle","Jr",-0.102932,0.5,2018
"Cody Graham","Incarnate Word","Fr",-0.248211,44.1,2018
"Victor Uyaelunmo","USC","Fr",0.30591,3.6,2018
"Keaton Hervey","Incarnate Word","Fr",0.376557,50.3,2018
"Marvin Nesbitt Jr.","UMKC","Fr",0.133896,17.1,2018
"Konstantin Kulikov","Incarnate Word","Jr",-0.298699,19.8,2018
"Zhaire Smith","Texas Tech","Fr",4.10773,70.5,2018
"Sukhjot Bains","Green Bay","Jr",-0.115155,38.4,2018
"Keith Matthews","Stetson","Fr",-0.0269077,22.8,2018
"Tyree Appleby","Cleveland St.","Fr",1.6151,62.2,2018
"Luke Schultz","Montana St.","Fr",0.104088,2.2,2018
"Sam Waardenburg","Miami FL","So",1.20377,24,2018
"Josh Rosario","UMBC","Fr",0.0468773,3.8,2018
"Nick Richards","Kentucky","Fr",1.91237,36.6,2018
"Tyren Harrison","New Orleans","Jr",0.0705602,18.1,2018
"Shai Gilgeous-Alexander","Kentucky","Fr",4.39861,84,2018
"PJ Washington","Kentucky","Fr",2.51585,68.1,2018
"JD Notae","Jacksonville","Fr",1.00693,65.3,2018
"Corey Romich","Jacksonville","Fr",-0.893273,16.6,2018
"Tereke Eckwood","Mississippi Valley St.","Jr",-0.149236,23.1,2018
"Jordan Evans","Mississippi Valley St.","Jr",1.39081,73.8,2018
"Jarrod Simmons","Penn","Fr",0.116073,10.4,2018
"Eric Horn","Mississippi","So",-0.387383,0.2,2018
"Josh Webster","Texas Tech","Jr",-0.598452,9.7,2018
"Antonio Morgano","Mississippi","Fr",-0.14665,0.1,2018
"Kolbe Caldwell","Utah","So",-0.61309,21.7,2018
"Bruce Stevens","Mississippi","Jr",3.10159,55,2018
"Shawn Christian","Cleveland St.","Fr",-0.798937,2.6,2018
"Stefan Kenic","Cleveland St.","Fr",0.782788,58,2018
"Diing Diing Wol","Grambling St.","Jr",-0.509386,3.1,2018
"Xavier Tillman","Michigan St.","Fr",1.03076,21.7,2018
"Ilya Tyrtyshnik","Mississippi","Fr",-0.408568,0.4,2018
"Carter Collins","Davidson","Fr",-0.0684506,12.1,2018
"Connor Rufo","Delaware","Fr",0.341105,1.8,2018
"Xavier Smith","Oregon St.","Fr",-0.0829081,1.3,2018
"Azar Swain","Yale","Fr",1.02421,48.6,2018
"McKinley Wright IV","Colorado","Fr",3.42218,80.5,2018
"Jesus Cruz","Fairfield","Fr",0.263535,66.4,2018
"DeAndre Love","Northwestern St.","Jr",-0.380327,15.7,2018
"Curtis Haywood II","Georgia Tech","Fr",1.49062,28.3,2018
"Jason Whitens","Western Michigan","Fr",-0.185923,6.4,2018
"Wendell Carter Jr.","Duke","Fr",4.23537,66.6,2018
"Evan Cole","Georgia Tech","Fr",0.265818,25.8,2018
"Jordan Goldwire","Duke","Fr",0.344726,11.5,2018
"Jaren Jackson Jr.","Michigan St.","Fr",2.86145,54.4,2018
"Grant Pitman","Miami OH","Jr",-0.294169,0.2,2018
"Danilo Djuricic","Harvard","Fr",0.709872,35.4,2018
"Marek Nelson","Western Kentucky","Fr",-0.057295,22.5,2018
"Jake Ohmer","Western Kentucky","Fr",1.01702,39.1,2018
"Taveion Hollingsworth","Western Kentucky","Fr",3.2053,86,2018
"Ziga Habat","Hartford","Fr",0.644353,0.7,2018
"Najja Hunter","Rice","Fr",0.536509,42.6,2018
"De'Quon Lake","Arizona St.","Jr",3.0447,42.3,2018
"Marquis Eaton","Arkansas St.","Fr",0.092862,49.2,2018
"Cedric Wright","Morehead St.","So",-0.402442,2.5,2018
"Roosevelt Smart","North Texas","So",3.59237,82.9,2018
"Raquan Mitchell","Colorado St.","So",0.779361,53.5,2018
"Lamont Berzat","New Orleans","Fr",0.343837,38.6,2018
"Troy Green","New Orleans","Fr",0.556826,49,2018
"Emmanuel Ejeh","Mississippi Valley St.","Jr",0.511005,39.7,2018
"Jeffery Lewis","Mississippi Valley St.","Fr",-0.772638,21.8,2018
"Cannon Broussard","Lamar","Fr",-0.310656,0.2,2018
"Dontelius Ross","Jackson St.","Jr",-0.67764,3.6,2018
"Donnie Tillman","Utah","Fr",1.35026,40.4,2018
"Marty Hill","Evansville","Jr",-0.401239,7.7,2018
"Dainius Chatkevicius","Evansville","Jr",0.269596,47.6,2018
"Noah Thomas","Drake","Fr",-0.122717,28.7,2018
"Brion Whitley","Murray St.","Fr",0.240506,2,2018
"Lucas Williamson","Loyola Chicago","Fr",1.08529,50.6,2018
"Taylor Bruninga","Illinois St.","Fr",0.961232,36.7,2018
"Emanuel Thompson","Morehead St.","Jr",-0.279397,12.1,2018
"Josh Anderson","Western Kentucky","Fr",1.60269,26.3,2018
"Austin Crawford","Morehead St.","Fr",-0.0137255,0.9,2018
"Miles Brookins","La Salle","Fr",1.05928,28.3,2018
"Travis Weatherington","Hartford","Jr",1.24139,66.1,2018
"Jamir Moultrie","La Salle","Fr",1.14467,17.9,2018
"Petr Stepanyants","Hartford","Fr",-0.111674,1.3,2018
"Derrick Flowers","Jacksonville","Fr",-1.75202,8.8,2018
"Jalen Knight","Hartford","Fr",-0.606843,3,2018
"D.J. Heath","Canisius","Fr",-0.728162,7.8,2018
"Wesley Harris","West Virginia","So",0.877713,51.2,2018
"Teddy Allen","West Virginia","Fr",1.49305,28.1,2018
"Greg Eboigbodin","Illinois","Fr",0.486141,24.8,2018
"Kevin Anderson","Delaware","Fr",3.01707,24.4,2018
"Vance Johnson","Milwaukee","Jr",0.458398,35.7,2018
"Victor Bailey Jr.","Oregon","Fr",1.36716,39.8,2018
"Chris Vogt","Northern Kentucky","Fr",-0.191605,1.4,2018
"Luqman Lundy Jr.","Bradley","Jr",-0.398347,9.2,2018
"James Beck","Oakland","Fr",-0.63178,21.6,2018
"Jalanni White","Canisius","Fr",0.00925841,18.6,2018
"Abu Kigab","Oregon","Fr",-0.356873,17.9,2018
"Bam Bowman","Miami OH","So",0.689098,36.4,2018
"Jahshire Hardnett","BYU","So",0.0787249,66.8,2018
"Mike Adewunmi","Houston","Fr",-0.46279,2.6,2018
"Kyle Foster","Howard","Fr",-0.438945,44.3,2018
"Zion Cousins","Howard","Fr",0.110758,62.1,2018
"Cameron Bacote","Maryland Eastern Shore","Fr",-1.04156,64.5,2018
"LeAndre Thomas","Maryland Eastern Shore","Fr",-0.855026,35.4,2018
"KeyShawn Feazell","Mississippi St.","Fr",-0.420753,11,2018
"Celio Araujo","Maine","Jr",-1.6735,41.9,2018
"Tanveer Bhullar","Missouri St.","Sr",0.320624,14.3,2018
"Jaylen Hands","UCLA","Fr",1.85742,57.9,2018
"Kezie Okpala","Stanford","Fr",0.881615,46.5,2018
"Troy Simons","New Mexico","Jr",1.77776,49.5,2018
"Greg Jones","James Madison","Fr",-0.645464,24.7,2018
"Darius Banks","James Madison","Fr",0.857456,71.7,2018
"Antanee Pinkard","James Madison","So",-0.128117,4.3,2018
"Matt Lewis","James Madison","Fr",2.47944,78.6,2018
"Dhamir Cosby-Roundtree","Villanova","Fr",1.60004,28,2018
"Collin Gillespie","Villanova","Fr",1.92899,28.5,2018
"Larry Owens","Northwestern St.","Fr",-0.32863,43.5,2018
"Ezekiel Charles","New Orleans","Jr",1.21127,51.6,2018
"Ryan Allen","Delaware","Fr",1.95219,83.2,2018
"Marlon Williams","UT Rio Grande Valley","Fr",-0.226242,1,2018
"Javonni Harrell","Florida A&M","Jr",-0.403181,5.9,2018
"Seth Berger","Oregon St.","Sr",0.495512,31.4,2018
"Reese Mona","Maryland","Fr",0.522361,3.1,2018
"Bruno Fernando","Maryland","Fr",2.43598,53.9,2018
"Matic Vesel","Illinois","Fr",-0.394779,4.9,2018
"Jamie Baker","Presbyterian","Fr",-0.196112,0.1,2018
"Thorir Thorbjarnarson","Nebraska","Fr",0.295413,1.4,2018
"Darryl Morsell","Maryland","Fr",1.45798,71.5,2018
"Luke Bolster","Columbia","Fr",-0.319279,0.5,2018
"Jontay Porter","Missouri","Fr",2.68584,60.8,2018
"Herbert Jones","Alabama","Fr",-0.451795,51.5,2018
"Leroy Buchanan","Murray St.","Jr",1.45716,70.9,2018
"Arinze Anakwenze","Mississippi Valley St.","Jr",-0.549996,40.4,2018
"Nate Nahirny","Mississippi Valley St.","Jr",-0.9737,44.5,2018
"Kaleb Allison","Mississippi Valley St.","Fr",-0.458391,10,2018
"James Glenn","Jackson St.","Jr",-0.556894,1.5,2018
"San Antonio Brinson","NJIT","Fr",0.105346,14.2,2018
"A.C. Reid","Tennessee St.","Sr",-2.2752,6.4,2018
"Duane Wilson","Texas A&M","Sr",1.46786,37.7,2018
"Blake Truman","Idaho St.","Jr",-0.230163,24,2018
"Wayne Stewart","New Mexico St.","Jr",-0.392225,0.1,2018
"Virshon Cotton","Akron","Fr",0.506064,47.4,2018
"Jhivvan Jackson","UTSA","Fr",2.97349,53.5,2018
"Torrey Patton","Akron","Fr",0.471103,39.5,2018
"Mark Kostelac","Akron","Fr",-0.839034,28.9,2018
"Eric Parrish","Akron","Fr",1.57553,66.7,2018
"Ishmael El-Amin","Ball St.","Fr",-0.349274,44.7,2018
"Dan Ritter","Youngstown St.","Fr",0.252245,0.7,2018
"Tyler Leedy","Ball St.","Fr",0.543107,0.4,2018
"Sina Gbadebo","Akron","Fr",-0.379145,4.9,2018
"Jalyn Hinton","Jacksonville","Fr",1.89674,56.6,2018
"Charles Bohannon","New Orleans","Fr",-0.0794137,1.2,2018
"Jarred Vanderbilt","Kentucky","Fr",1.91127,16,2018
"Kevin Knox","Kentucky","Fr",3.39718,80.7,2018
"Manny Patterson","Green Bay","Fr",0.722828,33.6,2018
"Luke Loewe","William & Mary","Fr",-0.479244,8.9,2018
"Oscar Da Silva","Stanford","Fr",1.30724,59.9,2018
"Marin Maric","DePaul","Sr",2.92633,61.1,2018
"Lazar Nikolic","Colorado","Fr",-0.71607,37.1,2018
"D'Shawn Schwartz","Colorado","Fr",0.59334,32.2,2018
"Tyler Bey","Colorado","Fr",0.911492,48.6,2018
"Ethan Thompson","Oregon St.","Fr",1.95548,79.2,2018
"Chad Andrews-Fulton","Coppin St.","Jr",0.0595127,47.4,2018
"Alfred Hollins","Oregon St.","Fr",1.11148,33.2,2018
"Marcus Santos-Silva","VCU","Fr",0.220011,24.2,2018
"Jaylen Minnett","IUPUI","Fr",0.856813,51,2018
"David Kachelries","NJIT","Fr",0.126919,5.6,2018
"Elijah Gonzales","Saint Peter's","Fr",0.181327,49.7,2018
"Kevion Nolan","Samford","Fr",0.380222,30,2018
"Ferron Flavors Jr.","Fairfield","So",1.10852,76.8,2018
"Vontay Ott","Northwestern St.","Fr",-0.624041,20.6,2018
"C.J. Jones","Northwestern St.","Fr",-1.64071,65,2018
"Michael Flowers","Western Michigan","Fr",0.433359,13.8,2018
"Cameron Johnson","North Carolina","Jr",4.3324,51.3,2018
"Joe Ajike","Rider","Sr",0.00324765,0.9,2018
"Reed Farley","Harvard","Fr",-0.858467,8,2018
"Marreon Jackson","Toledo","Fr",1.58563,73,2018
"Stan Scott","Oakland","Fr",-0.201923,17.3,2018
"Miles Lester","Rice","Fr",-0.0288533,27.8,2018
"Da'Shawn Robinson","Lamar","Sr",-0.0639944,6.1,2018
"Kimani Lawrence","Arizona St.","Fr",0.520889,14.4,2018
"Chuck Gavin","Western Illinois","Jr",0.0681763,16.8,2018
"Eli Scott","Loyola Marymount","Fr",1.86184,77.4,2018
"Bol Riek","New Orleans","Fr",-0.0448678,2.2,2018
"Marcus Roberts","Mississippi Valley St.","Jr",0.465234,0,2018
"Gemaal Davis","Mississippi Valley St.","Jr",0.25529,32,2018
"Devante Jackson","Grambling St.","So",0.552975,48.7,2018
"Tre Gray","Texas A&M Corpus Chris","Fr",0.534715,20.5,2018
"Kyle McKinley","Louisiana Tech","So",-0.320661,0.9,2018
"Quentin Scott","Texas St.","Fr",0.0227384,3.2,2018
"Jesse Little","American","Fr",-0.230953,35.9,2018
"Malik Burnett","Troy","Fr",-0.641077,5.5,2018
"Javan Johnson","Troy","Fr",0.473557,40.6,2018
"Charles Thomas IV","Wisconsin","Jr",0.127107,9.9,2018
"Randy Onwuasor","LSU","Sr",0.991873,37.6,2018
"John Matt Merritt","Lipscomb","Fr",0.320385,2.8,2018
"Matt Singleton","Xavier","Sr",-0.326854,0.4,2018
"Camron Greer","Dayton","Fr",0.353532,0.2,2018
"Nick DiClementi","George Mason","Sr",-0.383981,0.4,2018
"Gabe Agorioge","Buffalo","Sr",0.171181,0.8,2018
"Colby Moultrie","Buffalo","Fr",-0.283818,1,2018
"Cam Davis","Navy","Fr",0.529207,43.2,2018
"Dominique Reid","North Carolina Central","Sr",0.0317859,24.5,2018
"Dalton Stewart","Dayton","Fr",0.035034,0.1,2018
"Isaiah Rogers","UMBC","Sr",0.204755,0.1,2018
"Nick Vanderpohl","Xavier","Fr",-0.392225,0.3,2018
"Austin Ervin","Central Michigan","So",-0.0484592,0.2,2018
"Alec Loehr","Navy","Fr",-0.392225,0.1,2018
"Devin Thomas","Indiana St.","Jr",0.429943,25.4,2018
"Mike Buckmire","Duke","Fr",0.306283,0.3,2018
"Jordan Perkins","North Carolina Central","Fr",0.645227,69.1,2018
"Larry McKnight Jr.","North Carolina Central","Jr",-0.459119,39.5,2018
"Terrance Banyard","Arkansas Pine Bluff","Fr",0.721248,27,2018
"Martaveous McKnight","Arkansas Pine Bluff","Jr",2.8528,83.3,2018
"Cameron Posey","Arkansas Pine Bluff","Fr",-1.47433,40.6,2018
"Jordan McNair","Arkansas Pine Bluff","So",-0.870501,1.4,2018
"Christian Robertson","Arkansas Pine Bluff","Jr",-0.54642,28.5,2018
"William Ridgell","Arkansas Pine Bluff","Fr",-1.02467,4.7,2018
"Tyreke Key","Indiana St.","Fr",0.845809,63.7,2018
"Reggie Gardner Jr.","North Carolina Central","Fr",0.596055,75.2,2018
"Brandon Goldsmith","North Carolina Central","Jr",-0.848965,28.2,2018
"Vilontae Eanes","Norfolk St.","Fr",-0.172824,0.2,2018
"Kyle Cooney","La Salle","Fr",-0.0320714,0.5,2018
"Quamauri Hardy","Arkansas Pine Bluff","Fr",-0.792152,38.9,2018
"Adam Kozinski","Central Michigan","Fr",0.0885435,0.2,2018
"Mamadou Doucoure","Rutgers","Fr",-0.317831,32.1,2018
"Chris Kuhar","La Salle","Fr",-0.0795549,0.7,2018
"Jamarrio Rule","Central Michigan","Fr",-0.261483,0.1,2018
"Clayton Hughes","Indiana St.","Fr",-0.16876,36.1,2018
"Daniel Huenermann","Indiana St.","Fr",0.609618,2.9,2018
"Luke Litwiller","Illinois St.","Fr",-0.0322797,2.4,2018
"Liam Nelligan","Notre Dame","Sr",0.254867,1.3,2018
"Luke Loehr","Navy","Fr",0.361107,0.5,2018
"Danny Ogele","Navy","Fr",0.558495,0.4,2018
"JR Mathis","Navy","Fr",-0.839552,0.7,2018
"Tyler Riemersma","Navy","Fr",0.112662,22.2,2018
"Ryan Reagan","Navy","Fr",0.288439,0.3,2018
"Brandon Houston","Alabama A&M","Fr",-0.237831,4,2018
"Isaiah White","Maine","So",0.679746,53.4,2018
"Isaiah Green","Eastern Michigan","Jr",-0.354456,4.2,2018
"Daniel Kinchen","SIU Edwardsville","Jr",1.26154,62,2018
"Bill Awet","SIU Edwardsville","So",-0.989601,15.1,2018
"Daniel Venzant","Cal St. Fullerton","Fr",-0.115596,9.4,2018
"Kobe Magee","UTEP","Fr",0.51122,46.9,2018
"Joniya Gadson","Bowling Green","Fr",-0.280488,6.1,2018
"Javon Greene","George Mason","Fr",-0.323242,43.3,2018
"Dalen Victor","Tennessee Martin","Jr",-0.134502,0.1,2018
"Jamir Harris","Minnesota","Fr",0.239329,30.4,2018
"Myles Cale","Seton Hall","Fr",0.547759,42.6,2018
"Elijah Olaniyi","Stony Brook","Fr",0.241903,55.4,2018
"Cameron Bowles","Chicago St.","Fr",-0.283901,45,2018
"Bryce Fowler","Sacramento St.","Fr",0.569214,69.6,2018
"Parker Hicks","Texas Tech","Fr",0.161176,1.3,2018
"Elvin Rodriguez","Denver","Fr",0.0478536,17.7,2018
"Nehemiah Mack","Manhattan","Fr",-0.213443,35.1,2018
"R.J. Fuqua","Oral Roberts","Fr",0.0308702,59,2018
"Emir Ahmedic","Oral Roberts","Fr",0.346973,7.3,2018
"Zachary Simmons","North Texas","Fr",1.93435,51.1,2018
"James Lewis Jr.","Chattanooga","Fr",0.285092,52,2018
"Karamoko Cisse","Rider","Jr",0.129137,18.8,2018
"Chris Coalmon","Robert Morris","Fr",-0.396408,37.4,2018
